Brand,Model,Engine_Type,Transmission,Driven_Kms,Price_In_Lakhs,Location,State,is_BH_series,Car_Age,is_top_trim
Renault,Kwid,Petrol,Manual,12284,3.0,Delhi,Uttar Pradesh,0,6,0
Volkswagen,Polo,CNG,Manual,93343,0.97,Delhi,Haryana,0,14,0
Maruti,Wagon R 1.0,Petrol,Manual,88570,1.4,Delhi,Haryana,0,12,0
Honda,Amaze,Petrol,Manual,68056,2.48,Delhi,Delhi,0,10,0
Hyundai,Eon,Petrol,Manual,35976,1.15,Delhi,Uttar Pradesh,0,13,0
Hyundai,Other,CNG,Manual,112332,0.94,Delhi,Delhi,0,13,0
Hyundai,i10,Petrol,Manual,102208,0.96,Delhi,Delhi,0,14,0
Maruti,Wagon R 1.0,Petrol,Manual,119053,0.96,Delhi,Delhi,0,14,0
Maruti,Wagon R 1.0,Petrol,Manual,58170,0.75,Delhi,Delhi,0,14,0
Maruti,Wagon R 1.0,CNG,Manual,142190,1.33,Delhi,Delhi,0,12,0
Maruti,Swift Dzire,Petrol,Manual,52356,1.87,Delhi,Delhi,0,13,0
Maruti,Wagon R 1.0,Petrol,Manual,69013,2.57,Delhi,Haryana,0,8,0
Ford,Figo,Petrol,Manual,153978,0.71,Delhi,Delhi,0,14,1
Maruti,Ertiga,Petrol,Manual,38036,6.66,Delhi,Delhi,0,8,1
Hyundai,Elite i20,Petrol,Manual,43576,3.47,Delhi,Uttar Pradesh,0,8,0
Maruti,Ciaz,Diesel,Manual,130501,2.63,Delhi,Delhi,0,9,0
Maruti,Baleno,Petrol,Manual,65542,3.58,Delhi,Delhi,0,9,0
Renault,Kwid,Petrol,Manual,55201,2.88,Delhi,Delhi,0,10,0
Hyundai,Creta,Diesel,Auto,167631,10.84,Delhi,Haryana,0,5,1
Maruti,Eeco,CNG,Manual,198821,2.2,Delhi,Uttar Pradesh,0,6,0
Hyundai,i10,Petrol,Manual,36028,1.27,Delhi,Delhi,0,14,0
Hyundai,i20,CNG,Manual,78172,1.62,Delhi,Delhi,0,12,1
Honda,Jazz,Petrol,Manual,90227,2.62,Delhi,Haryana,0,10,0
Hyundai,Grand i10,Diesel,Manual,104073,2.1,Delhi,Haryana,0,8,1
Chevrolet,Other,Petrol,Manual,74521,1.26,Delhi,Delhi,0,11,0
Hyundai,i10,Petrol,Manual,90179,1.31,Delhi,Delhi,0,12,0
Honda,City,Petrol,Manual,109880,4.49,Delhi,Delhi,0,8,0
Maruti,Wagon R 1.0,CNG,Manual,199727,0.84,Delhi,Delhi,0,14,0
Tata,NEXON,CNG,Manual,71055,4.21,Delhi,Delhi,0,6,0
Honda,Amaze,Petrol,Manual,65499,4.0,Delhi,Delhi,0,7,0
Maruti,Vitara Brezza,Diesel,Manual,72359,4.65,Delhi,Delhi,0,8,0
Toyota,Etios,CNG,Manual,247046,1.36,Delhi,Haryana,0,13,0
Hyundai,i10,Petrol,Manual,110097,1.3,Delhi,Punjab,0,14,1
Hyundai,Grand i10,CNG,Manual,96398,1.65,Delhi,Delhi,0,11,0
Maruti,Baleno,Petrol,Manual,31097,4.39,Delhi,Haryana,0,7,0
Hyundai,Santro Xing,Petrol,Manual,43014,1.02,Delhi,Haryana,0,12,0
Hyundai,i10,CNG,Manual,90645,0.91,Delhi,Delhi,0,13,0
Maruti,Dzire,Petrol,Auto,106000,4.5,Delhi,Gujarat,0,7,1
Maruti,Wagon R 1.0,CNG,Manual,160733,1.19,Delhi,Haryana,0,13,0
KIA,SONET,Diesel,Auto,95965,10.31,Delhi,Haryana,0,2,1
Hyundai,i10,CNG,Manual,166414,1.25,Delhi,Delhi,0,14,0
Maruti,Wagon R 1.0,CNG,Manual,121756,2.46,Delhi,Delhi,0,7,0
Hyundai,i10,Petrol,Manual,55765,0.72,Delhi,Delhi,0,14,1
Maruti,Wagon R 1.0,CNG,Manual,101697,2.85,Delhi,Haryana,0,7,0
Hyundai,Grand i10,Petrol,Manual,101223,2.07,Delhi,Delhi,0,11,1
Maruti,Swift Dzire,Petrol,Manual,75763,2.1,Delhi,Uttar Pradesh,0,13,0
Tata,Tiago,Diesel,Manual,135075,2.57,Delhi,Uttar Pradesh,0,7,0
Maruti,Alto 800,CNG,Manual,118809,1.4,Delhi,Delhi,0,10,0
Other,Other,Petrol,Manual,110185,1.23,Delhi,Haryana,0,8,0
Tata,PUNCH,Petrol,Manual,41245,4.65,Delhi,Uttar Pradesh,0,3,0
Tata,Zest,Petrol,Manual,73554,1.39,Delhi,Uttar Pradesh,0,11,0
Renault,Kwid,Petrol,Auto,51584,3.13,Delhi,Uttar Pradesh,0,4,1
Maruti,Ciaz,CNG,Manual,70747,2.97,Delhi,Delhi,0,10,0
Toyota,Etios,CNG,Manual,121424,1.32,Delhi,Delhi,0,13,0
Maruti,Wagon R 1.0,Petrol,Manual,108774,1.93,Delhi,Uttar Pradesh,0,11,0
Maruti,Alto K10,CNG,Auto,147911,2.32,Delhi,Uttar Pradesh,0,9,1
Tata,TIGOR,Petrol,Manual,31735,4.35,Delhi,Uttar Pradesh,0,4,0
Maruti,Wagon R 1.0,CNG,Manual,138230,0.63,Delhi,Delhi,0,14,0
Tata,ALTROZ,Petrol,Manual,78753,3.98,Delhi,Uttar Pradesh,0,5,0
Hyundai,Grand i10,Petrol,Manual,53070,2.39,Delhi,Delhi,0,11,1
Renault,TRIBER,CNG,Manual,34978,4.14,Delhi,Delhi,0,4,0
Tata,TIGOR,Petrol,Manual,69177,3.98,Delhi,Delhi,0,4,1
Hyundai,i10,Petrol,Manual,58635,1.35,Delhi,Delhi,0,12,0
Toyota,Etios,Petrol,Manual,24198,2.4,Delhi,Delhi,0,11,0
Honda,WR-V,Petrol,Manual,63656,4.0,Delhi,Haryana,0,6,0
Maruti,Alto,Petrol,Manual,37728,0.93,Delhi,Delhi,0,13,0
Maruti,Ertiga,Petrol,Manual,45398,6.9,Delhi,Delhi,0,4,0
Maruti,Ciaz,Petrol,Manual,134832,2.86,Delhi,Delhi,0,11,0
Honda,Amaze,Petrol,Manual,90073,2.44,Delhi,Uttar Pradesh,0,11,0
Renault,Duster,Petrol,Manual,86921,2.18,Delhi,Delhi,0,11,0
Volkswagen,Polo,Petrol,Manual,74450,3.79,Delhi,Haryana,0,7,1
Skoda,Superb,Petrol,Auto,124955,2.16,Delhi,Delhi,0,13,1
Maruti,Swift Dzire,Petrol,Manual,96266,3.28,Delhi,Bihar,0,10,1
Renault,Duster,Diesel,Manual,50975,3.02,Delhi,Uttar Pradesh,0,7,0
Hyundai,Elite i20,Petrol,Manual,76837,3.74,Delhi,Delhi,0,10,1
Hyundai,i20,Petrol,Manual,93526,0.8,Delhi,Delhi,0,14,0
Maruti,Ertiga,Diesel,Manual,103402,5.35,Delhi,Delhi,0,8,0
Hyundai,i20 Active,Petrol,Manual,65896,2.63,Delhi,Delhi,0,10,0
Maruti,Swift Dzire,Petrol,Manual,100741,1.6,Delhi,Delhi,0,13,0
Honda,Other,Petrol,Manual,94321,1.4,Delhi,Haryana,0,14,0
Hyundai,AURA,CNG,Manual,22234,6.25,Delhi,Uttar Pradesh,0,2,0
Maruti,Dzire,Petrol,Manual,59778,3.8,Delhi,Delhi,0,6,0
Hyundai,i20,CNG,Manual,111819,1.55,Delhi,Delhi,0,12,1
Mahindra,Scorpio,Diesel,Manual,91263,9.85,Delhi,Haryana,0,4,0
Mahindra,Kuv100,Petrol,Manual,66658,2.1,Delhi,Delhi,0,9,0
Hyundai,Verna,Petrol,Manual,141888,1.76,Delhi,Delhi,0,13,0
Honda,City,Diesel,Manual,124904,4.2,Delhi,Delhi,0,8,0
Hyundai,Santro Xing,Petrol,Manual,154575,0.84,Delhi,Delhi,0,14,0
Tata,Tiago,Petrol,Manual,98966,2.75,Delhi,Delhi,0,8,0
Hyundai,i10,Petrol,Manual,83457,0.87,Delhi,Delhi,0,14,0
Hyundai,Creta,Petrol,Auto,70489,10.33,Delhi,Uttar Pradesh,0,5,0
Hyundai,Grand i10,Petrol,Manual,90291,2.42,Delhi,Delhi,0,9,1
Honda,Amaze,Petrol,Manual,66423,2.65,Delhi,Haryana,0,11,0
Volkswagen,Polo,Petrol,Manual,53155,1.29,Delhi,Haryana,0,14,1
Tata,NEXON,Diesel,Manual,108803,2.81,Delhi,Haryana,0,8,0
Honda,Amaze,CNG,Manual,81598,2.92,Delhi,Delhi,0,8,0
Maruti,Swift,Petrol,Manual,57653,4.1,Delhi,Haryana,0,5,0
Mahindra,Other,Diesel,Manual,39508,2.59,Delhi,Delhi,0,8,0
Hyundai,Santro Xing,Petrol,Manual,84319,0.5,Delhi,Delhi,0,14,0
Mahindra,Other,Petrol,Manual,60225,2.49,Delhi,Uttar Pradesh,0,8,0
Honda,City,Petrol,Manual,146072,1.08,Delhi,Haryana,0,14,0
Hyundai,Verna,Petrol,Manual,89169,5.0,Delhi,Delhi,0,7,0
Skoda,Rapid,Petrol,Manual,88639,1.33,Delhi,Delhi,0,13,0
Maruti,Baleno,CNG,Manual,87530,3.89,Delhi,Delhi,0,6,0
Honda,City,Petrol,Manual,72752,1.4,Delhi,Uttar Pradesh,0,13,0
Maruti,Swift Dzire,Petrol,Manual,70236,1.68,Delhi,Delhi,0,13,0
Maruti,Wagon R 1.0,CNG,Manual,77513,1.37,Delhi,Delhi,0,13,0
Maruti,Ciaz,Petrol,Manual,103924,2.6,Delhi,Maharashtra,0,11,1
Hyundai,i10,CNG,Manual,196471,1.45,Delhi,Delhi,0,12,0
Maruti,Wagon R 1.0,Petrol,Manual,116986,0.95,Delhi,Delhi,0,14,0
Toyota,Etios,Petrol,Manual,94092,0.8,Delhi,Delhi,0,14,0
Maruti,Ritz,Petrol,Manual,30665,1.25,Delhi,Delhi,0,13,0
Hyundai,NEW I20,CNG,Manual,107983,5.01,Delhi,Uttar Pradesh,0,4,1
Volkswagen,Vento,Petrol,Manual,65180,1.37,Delhi,Delhi,0,14,1
Hyundai,Grand i10,Petrol,Auto,59564,1.94,Delhi,Delhi,0,11,1
Renault,Duster,CNG,Manual,143327,2.03,Delhi,Delhi,0,12,0
Hyundai,i10,CNG,Manual,226648,1.02,Delhi,Delhi,0,14,0
Tata,NEXON,Diesel,Manual,201058,4.38,Delhi,Uttar Pradesh,0,7,1
Tata,PUNCH,Petrol,Auto,27355,6.85,Delhi,Uttar Pradesh,0,2,1
Maruti,Wagon R 1.0,CNG,Manual,99715,1.43,Delhi,Delhi,0,12,0
Ford,Ecosport,Petrol,Manual,29891,2.48,Delhi,Delhi,0,11,0
Maruti,Swift Dzire,Diesel,Manual,145153,3.06,Delhi,Haryana,0,9,0
Toyota,Etios,CNG,Manual,85577,2.13,Delhi,Haryana,0,9,0
Ford,Ecosport,Petrol,Auto,76304,2.47,Delhi,Delhi,0,10,1
Hyundai,i20,Petrol,Manual,66425,1.12,Delhi,Haryana,0,14,0
Hyundai,Elite i20,Petrol,Manual,85632,3.8,Delhi,Uttar Pradesh,0,7,1
Maruti,Swift,CNG,Auto,115679,4.09,Delhi,Delhi,0,7,1
Hyundai,Grand i10,Petrol,Manual,29322,3.51,Delhi,Delhi,0,6,0
Maruti,Wagon R 1.0,Petrol,Manual,53660,1.06,Delhi,Delhi,0,14,0
Hyundai,i10,Petrol,Manual,75258,0.83,Delhi,Delhi,0,14,0
Maruti,Wagon R 1.0,CNG,Manual,109642,2.78,Delhi,Delhi,0,8,0
Maruti,Swift,Petrol,Manual,83993,0.98,Delhi,Uttar Pradesh,0,14,0
Maruti,Swift,CNG,Manual,96149,2.58,Delhi,Haryana,0,10,0
Skoda,Other,Petrol,Manual,58474,1.0,Delhi,Delhi,0,14,0
Maruti,Swift,Petrol,Manual,8484,6.0,Delhi,Haryana,0,2,1
Honda,Brio,Petrol,Manual,91450,1.31,Delhi,Delhi,0,13,0
Tata,NEXON,Petrol,Manual,67696,7.02,Delhi,Delhi,0,4,1
Hyundai,Santro Xing,CNG,Manual,159834,1.21,Delhi,Delhi,0,13,1
Hyundai,Grand i10,Diesel,Manual,79244,2.72,Delhi,Uttar Pradesh,0,7,1
Ford,Ecosport,Diesel,Manual,80500,2.99,Delhi,Haryana,0,8,1
Maruti,Wagon R 1.0,CNG,Manual,107934,1.57,Delhi,Haryana,0,10,0
Tata,PUNCH,CNG,Manual,21304,6.0,Delhi,Delhi,0,2,0
Hyundai,i20,CNG,Manual,154455,0.84,Delhi,Delhi,0,14,0
Maruti,Wagon R 1.0,CNG,Manual,55692,2.51,Delhi,Uttar Pradesh,0,8,0
Hyundai,Santro Xing,Petrol,Manual,46609,0.94,Delhi,Delhi,0,14,1
Hyundai,Santro Xing,Petrol,Manual,65084,0.8,Delhi,Delhi,0,14,0
Honda,City,Petrol,Manual,66290,4.96,Delhi,Haryana,0,7,0
Tata,ALTROZ,Petrol,Manual,65245,4.01,Delhi,Delhi,0,2,1
Hyundai,VENUE,Petrol,Manual,51068,5.5,Delhi,West Bengal,0,4,0
Volkswagen,Vento,Petrol,Manual,100008,3.28,Delhi,Haryana,0,9,1
Honda,City,Diesel,Manual,175647,2.48,Delhi,Delhi,0,11,0
Volkswagen,Polo,Petrol,Manual,78067,2.85,Delhi,Haryana,0,10,1
Maruti,Wagon R 1.0,CNG,Manual,51132,3.27,Delhi,Delhi,0,7,0
Hyundai,i10,Petrol,Manual,87628,2.0,Delhi,Uttar Pradesh,0,10,0
Hyundai,Eon,Petrol,Manual,28633,2.2,Delhi,Rajasthan,0,8,0
Hyundai,Eon,Petrol,Manual,78260,0.72,Delhi,Haryana,0,14,0
Maruti,Swift,Petrol,Manual,44851,2.5,Delhi,Delhi,0,10,0
Maruti,Baleno,Petrol,Manual,106697,3.56,Delhi,Delhi,0,9,0
Nissan,Other,Petrol,Manual,31590,1.78,Delhi,Delhi,0,12,0
Maruti,Wagon R 1.0,CNG,Manual,92937,2.45,Delhi,Delhi,0,8,0
Maruti,Ertiga,Petrol,Manual,1150,4.63,Delhi,Uttar Pradesh,0,8,0
Hyundai,Santro Xing,CNG,Manual,94382,0.87,Delhi,Haryana,0,13,0
Hyundai,Verna,Petrol,Manual,81479,2.76,Delhi,Delhi,0,12,0
Skoda,Superb,Petrol,Manual,47719,2.18,Delhi,Delhi,0,14,1
Maruti,Swift,Petrol,Manual,31092,2.95,Delhi,Delhi,0,8,0
Maruti,Dzire,Petrol,Manual,85400,3.75,Delhi,Delhi,0,7,0
Hyundai,i10,Petrol,Manual,110613,1.72,Delhi,Delhi,0,11,0
Honda,City,Petrol,Manual,94915,1.72,Delhi,Uttar Pradesh,0,14,0
Maruti,Wagon R 1.0,Petrol,Manual,133787,0.79,Delhi,Delhi,0,14,0
Mahindra,Kuv100,Petrol,Manual,41600,1.55,Delhi,Delhi,0,9,0
Tata,PUNCH,CNG,Manual,26027,7.45,Delhi,Delhi,0,1,0
Hyundai,Santro Xing,CNG,Manual,86187,0.84,Delhi,Haryana,0,13,0
Tata,PUNCH,Petrol,Manual,16812,5.7,Delhi,Delhi,0,2,0
Maruti,IGNIS,Petrol,Manual,78592,2.85,Delhi,Delhi,0,8,0
Maruti,Alto 800,Petrol,Manual,84499,2.44,Delhi,Delhi,0,6,0
Toyota,Corolla Altis,Petrol,Manual,182553,1.72,Delhi,Delhi,0,14,0
Maruti,Ritz,CNG,Manual,86174,0.96,Delhi,Delhi,0,13,0
Maruti,Ciaz,Petrol,Manual,126942,3.01,Delhi,Maharashtra,0,11,1
Tata,Tiago,CNG,Auto,121273,2.79,Delhi,Delhi,0,7,0
Honda,City,Petrol,Manual,111793,2.38,Delhi,West Bengal,0,12,0
Honda,Brio,Petrol,Manual,93708,1.18,Delhi,Uttar Pradesh,0,13,0
Renault,Duster,Petrol,Manual,34808,7.86,Delhi,Haryana,0,4,0
Maruti,Swift Dzire,Petrol,Manual,104965,1.59,Delhi,Delhi,0,13,0
Maruti,Wagon R 1.0,CNG,Manual,113787,1.07,Delhi,Delhi,0,14,0
Maruti,Alto K10,Petrol,Manual,88807,0.97,Delhi,Delhi,0,14,0
Hyundai,i10,Petrol,Manual,49986,1.83,Delhi,Haryana,0,10,1
Tata,NEXON,Petrol,Manual,46342,4.5,Delhi,Uttar Pradesh,0,6,0
Hyundai,Grand i10,Petrol,Manual,84013,2.75,Delhi,Gujarat,0,10,1
Hyundai,Grand i10,Petrol,Manual,183267,1.87,Delhi,Delhi,0,11,1
Hyundai,Santro Xing,CNG,Manual,100026,0.79,Delhi,Uttar Pradesh,0,14,1
Honda,City,Petrol,Manual,124332,2.16,Delhi,Haryana,0,13,0
Maruti,Wagon R 1.0,Petrol,Manual,55877,0.8,Delhi,Delhi,0,14,0
Toyota,Etios,Petrol,Manual,61348,2.27,Delhi,Rajasthan,0,12,0
Maruti,Wagon R 1.0,CNG,Manual,92813,2.52,Delhi,Delhi,0,9,0
Skoda,Rapid,Diesel,Manual,238612,3.82,Delhi,Uttar Pradesh,0,7,1
Toyota,Etios,Petrol,Manual,93640,2.59,Delhi,Haryana,0,9,0
Other,Other,Petrol,Manual,97034,1.23,Delhi,Uttar Pradesh,0,9,0
Nissan,Micra,Petrol,Manual,151045,0.84,Delhi,Uttar Pradesh,0,13,0
Maruti,Swift,CNG,Manual,151684,3.21,Delhi,Uttar Pradesh,0,8,0
Hyundai,Grand i10,Petrol,Manual,77761,3.14,Delhi,Uttar Pradesh,0,9,0
Tata,PUNCH,Petrol,Auto,65043,6.35,Delhi,Delhi,0,3,1
Mahindra,XUV500,Diesel,Auto,114877,11.24,Delhi,Delhi,0,6,1
Hyundai,i10,CNG,Manual,119275,1.38,Delhi,Delhi,0,12,1
Tata,NEXON,Petrol,Manual,38472,7.5,Delhi,Delhi,0,5,1
Maruti,Alto K10,Petrol,Manual,69587,0.84,Delhi,Delhi,0,14,0
Maruti,Alto,Petrol,Manual,25825,2.78,Delhi,Delhi,0,4,0
Maruti,Celerio,Petrol,Auto,91028,2.4,Delhi,Delhi,0,8,1
Honda,City,CNG,Manual,77413,1.55,Delhi,Delhi,0,12,0
Honda,City,Petrol,Auto,70349,4.75,Delhi,Delhi,0,10,1
Hyundai,Creta,Diesel,Manual,70774,5.88,Delhi,Delhi,0,7,1
Maruti,Swift,CNG,Manual,103631,3.01,Delhi,Delhi,0,8,0
Honda,City,CNG,Manual,101279,1.12,Delhi,Haryana,0,14,0
Honda,City,CNG,Manual,85283,3.55,Delhi,Uttar Pradesh,0,10,0
Hyundai,i10,Petrol,Manual,40004,0.85,Delhi,Delhi,0,13,0
Tata,TIGOR,CNG,Manual,57290,5.9,Delhi,Uttar Pradesh,0,2,1
Maruti,Ciaz,Diesel,Manual,96725,2.91,Delhi,Delhi,0,9,1
Maruti,Ritz,CNG,Manual,113125,1.47,Delhi,Delhi,0,12,0
Hyundai,Xcent,CNG,Manual,183247,1.54,Delhi,Uttar Pradesh,0,11,0
Honda,City,CNG,Manual,81432,2.06,Delhi,Delhi,0,12,0
Hyundai,i20,Petrol,Manual,104501,0.89,Delhi,Delhi,0,14,0
Maruti,Swift Dzire,Petrol,Manual,113891,1.0,Delhi,Delhi,0,14,0
Toyota,Etios,Petrol,Manual,200000,1.45,Delhi,Delhi,0,14,0
Maruti,Celerio,CNG,Manual,173024,2.13,Delhi,Delhi,0,9,0
Honda,Brio,Petrol,Manual,53875,2.1,Delhi,Haryana,0,10,0
Tata,Other,Diesel,Manual,152064,4.66,Delhi,Delhi,0,7,0
Hyundai,VENUE,Petrol,Manual,23537,6.65,Delhi,Delhi,0,2,0
Maruti,Ritz,Petrol,Manual,46487,0.73,Delhi,Delhi,0,14,0
Hyundai,i10,CNG,Manual,136697,1.35,Delhi,Delhi,0,12,0
Maruti,Alto 800,Petrol,Manual,27085,1.86,Delhi,Uttar Pradesh,0,10,0
Skoda,Other,Petrol,Manual,56422,0.97,Delhi,Delhi,0,14,0
Maruti,Swift,Diesel,Manual,64365,3.93,Delhi,Delhi,0,7,0
Maruti,Ertiga,CNG,Manual,178397,7.33,Delhi,Delhi,0,4,0
Maruti,Swift Dzire,Petrol,Manual,49900,1.97,Delhi,Delhi,0,13,0
Hyundai,Santro Xing,CNG,Manual,101404,0.89,Delhi,Delhi,0,12,0
Ford,Ecosport,Diesel,Manual,78059,3.38,Delhi,Uttar Pradesh,0,8,0
Hyundai,i10,Petrol,Manual,112209,0.89,Delhi,Delhi,0,14,0
Honda,Jazz,Petrol,Manual,119135,3.0,Delhi,Haryana,0,9,0
Maruti,Vitara Brezza,Diesel,Manual,107706,3.7,Delhi,Haryana,0,8,0
Maruti,Baleno,Petrol,Manual,141578,3.0,Delhi,Haryana,0,8,0
Maruti,Baleno,Petrol,Manual,84899,3.24,Delhi,Delhi,0,10,0
Hyundai,Elite i20,Petrol,Manual,105248,2.28,Delhi,Delhi,0,11,1
Ford,Figo Aspire,Diesel,Manual,125343,1.8,Delhi,Haryana,0,9,0
Mahindra,XUV500,Diesel,Manual,98898,4.01,Delhi,Uttar Pradesh,0,9,0
Tata,NEXON,Petrol,Manual,38093,7.96,Delhi,Delhi,0,2,1
Hyundai,Grand i10,CNG,Manual,77376,3.11,Delhi,Delhi,0,7,1
Maruti,Ertiga,CNG,Manual,102810,7.66,Delhi,Delhi,0,5,0
Toyota,Etios,CNG,Manual,102571,0.92,Delhi,Delhi,0,14,0
Maruti,Swift Dzire,Petrol,Manual,72876,3.05,Delhi,Delhi,0,9,0
Toyota,Etios,Petrol,Manual,59081,1.31,Delhi,Delhi,0,14,0
Maruti,Ciaz,Petrol,Manual,64288,4.34,Delhi,Uttar Pradesh,0,9,0
Hyundai,Santro Xing,Petrol,Manual,44975,0.87,Delhi,Delhi,0,14,0
Maruti,Wagon R 1.0,CNG,Manual,85647,0.95,Delhi,Delhi,0,14,0
Maruti,Swift Dzire,Petrol,Manual,122293,1.27,Delhi,Delhi,0,14,0
Hyundai,Grand i10,Diesel,Manual,104579,1.79,Delhi,Delhi,0,9,1
Maruti,Alto,Petrol,Manual,62051,1.29,Delhi,Delhi,0,13,0
Honda,City,Petrol,Manual,85000,1.5,Delhi,Haryana,0,14,0
Maruti,Wagon R 1.0,CNG,Manual,126261,1.0,Delhi,Delhi,0,14,0
Maruti,Swift Dzire,Petrol,Manual,50787,1.09,Delhi,Delhi,0,14,0
Toyota,Etios,Petrol,Manual,65045,1.0,Delhi,Uttar Pradesh,0,14,0
Hyundai,Eon,CNG,Manual,114270,0.82,Delhi,Haryana,0,12,0
Maruti,Swift Dzire,Petrol,Manual,38526,3.5,Delhi,Maharashtra,0,10,0
Honda,Brio,Petrol,Manual,197810,1.45,Delhi,Delhi,0,12,0
Maruti,Vitara Brezza,Diesel,Manual,100131,4.69,Delhi,Uttar Pradesh,0,7,0
Maruti,Alto,CNG,Manual,83764,2.95,Delhi,Haryana,0,4,0
Mahindra,Scorpio,Diesel,Manual,83713,11.0,Delhi,Bihar,0,4,0
Maruti,Wagon R 1.0,Petrol,Manual,150500,0.79,Delhi,Delhi,0,14,0
Hyundai,i20,Petrol,Manual,109900,0.74,Delhi,Delhi,0,14,0
Maruti,Wagon R 1.0,CNG,Manual,102711,3.25,Delhi,Haryana,0,7,0
Honda,Amaze,Diesel,Manual,204502,1.54,Delhi,Delhi,0,11,0
Tata,ALTROZ,Petrol,Manual,52723,5.16,Delhi,Delhi,0,5,0
Toyota,Etios,Petrol,Manual,56210,1.4,Delhi,Delhi,0,14,0
Hyundai,i10,Petrol,Manual,36192,2.32,Delhi,Delhi,0,11,0
Maruti,Alto,CNG,Manual,63161,0.87,Delhi,Delhi,0,13,0
Maruti,Swift,CNG,Manual,191798,0.91,Delhi,Delhi,0,14,0
Maruti,Wagon R 1.0,Petrol,Auto,68412,2.75,Delhi,Delhi,0,8,1
Hyundai,Grand i10,Petrol,Manual,53769,2.82,Delhi,Punjab,0,8,1
Tata,NEXON,Petrol,Manual,85229,4.84,Delhi,Haryana,0,5,0
Hyundai,Santro Xing,CNG,Manual,106731,1.09,Delhi,Delhi,0,13,1
Maruti,Swift,CNG,Manual,48972,2.71,Delhi,Delhi,0,10,0
Tata,TIGOR,Petrol,Manual,37961,3.38,Delhi,Delhi,0,6,1
Ford,Ecosport,Petrol,Manual,78913,2.75,Delhi,Uttar Pradesh,0,11,1
Chevrolet,Beat,Petrol,Manual,154653,0.59,Delhi,Uttar Pradesh,0,14,0
Maruti,Swift Dzire,Petrol,Manual,76606,1.11,Delhi,Delhi,0,14,0
Maruti,Wagon R 1.0,Petrol,Manual,37395,0.99,Delhi,Haryana,0,14,0
Tata,PUNCH,Petrol,Manual,6203,4.95,Delhi,Delhi,0,2,0
Maruti,Eeco,CNG,Manual,224020,1.03,Delhi,Delhi,0,14,0
Nissan,Other,CNG,Manual,134279,0.95,Delhi,Delhi,0,13,0
KIA,SONET,CNG,Manual,16470,7.71,Delhi,Delhi,0,1,0
Hyundai,i10,CNG,Manual,68636,2.26,Delhi,Haryana,0,11,1
Hyundai,VENUE,Petrol,Manual,25900,7.46,Delhi,Haryana,0,1,1
Honda,Brio,Petrol,Auto,23168,2.8,Delhi,Uttar Pradesh,0,11,1
Hyundai,i20,Petrol,Manual,188723,0.97,Delhi,Delhi,0,14,0
Tata,Tiago,Petrol,Manual,40101,3.18,Delhi,Delhi,0,8,0
Maruti,Wagon R 1.0,CNG,Manual,70623,2.47,Delhi,Delhi,0,8,0
Toyota,Etios,Petrol,Manual,68740,0.99,Delhi,Delhi,0,14,0
Maruti,New Wagon-R,CNG,Manual,134567,2.99,Delhi,Haryana,0,6,0
Maruti,Swift Dzire,Petrol,Manual,157390,1.04,Delhi,Delhi,0,14,0
Tata,PUNCH,CNG,Manual,80483,4.69,Delhi,Uttar Pradesh,0,3,0
Volkswagen,Polo,Petrol,Manual,42872,1.14,Delhi,Delhi,0,14,0
Maruti,Baleno,Petrol,Manual,54745,4.08,Delhi,Delhi,0,5,0
Maruti,Swift Dzire,CNG,Manual,73396,1.04,Delhi,Delhi,0,14,0
Volkswagen,Polo,Petrol,Manual,73547,2.62,Delhi,Delhi,0,11,1
Maruti,Celerio,CNG,Manual,182857,2.5,Delhi,Delhi,0,8,0
Maruti,Wagon R 1.0,CNG,Manual,173701,1.25,Delhi,Delhi,0,13,0
Honda,City,Petrol,Manual,138141,1.48,Delhi,Delhi,0,13,0
Ford,Ecosport,Petrol,Manual,33430,3.37,Delhi,Haryana,0,8,1
Hyundai,i10,Petrol,Manual,42848,1.35,Delhi,Delhi,0,12,0
Honda,City,CNG,Manual,90298,2.8,Delhi,Delhi,0,10,0
Volkswagen,Vento,Petrol,Auto,55073,5.9,Delhi,Delhi,0,6,1
Maruti,Alto K10,Petrol,Manual,56759,0.78,Delhi,Delhi,0,14,0
Hyundai,Other,CNG,Manual,172661,2.13,Delhi,Uttar Pradesh,0,12,0
Ford,Other,Diesel,Manual,184197,1.57,Delhi,Delhi,0,9,0
Tata,Tiago,Petrol,Manual,15842,3.55,Delhi,Delhi,0,6,1
Honda,Amaze,Petrol,Manual,77045,4.25,Delhi,Uttar Pradesh,0,4,0
Maruti,Wagon R 1.0,CNG,Manual,81024,2.54,Delhi,Haryana,0,8,0
Maruti,Swift Dzire,Petrol,Manual,134370,1.04,Delhi,Delhi,0,14,0
Maruti,Ciaz,Petrol,Manual,30686,4.31,Delhi,Haryana,0,7,0
Honda,WR-V,Diesel,Manual,83832,3.1,Delhi,Haryana,0,8,0
Maruti,Swift,Petrol,Manual,71054,1.28,Delhi,Delhi,0,14,0
Honda,Amaze,CNG,Manual,321181,2.5,Delhi,Delhi,0,9,0
Honda,City,Petrol,Manual,66742,1.42,Delhi,Delhi,0,13,0
Hyundai,i20,Petrol,Manual,76048,0.95,Delhi,Delhi,0,14,1
Maruti,Alto K10,CNG,Manual,72771,0.74,Delhi,Delhi,0,14,0
Hyundai,Grand i10,Petrol,Manual,15746,2.34,Delhi,Delhi,0,11,1
